id	filename	md5	size	state
120dbfa2-bc0b-4f49-ae54-026f8819ef1e	TCGA-G5-6233-01Z-00-DX1.86802633-c8f3-4d1e-85ab-f2ce2fe0a7ed.svs	64a9341a3d5a2d5ff15f269ce7017660	688588805	released
36130f7e-c4bc-44e3-bc3b-44649955f546	TCGA-AF-3914-01Z-00-DX1.d7bb7792-df51-498b-9d16-fc26e219249f.svs	1ac290be5636039a092dbb9583b43ef7	474747919	released
d7718e70-3579-4484-8234-4fd2a979ef53	TCGA-AG-3602-01Z-00-DX1.23198764-e085-441b-98e4-87fbe1c346f9.svs	804966ea9ece2f267f3bf9b61ee0f4fe	441308272	released
e29aa6d7-5bc9-4276-ba77-d9a964e9c374	TCGA-AG-A036-01Z-00-DX1.8D306B77-755A-4FDC-BE9C-C407716FB142.svs	702ef5814a38dfb7c58e8af85b85c416	419208508	released
9b2be3ff-07de-4ec1-b87d-229e5a0fae6f	TCGA-AG-4008-01Z-00-DX1.2bb4f9eb-8717-4170-98aa-6a28b4242994.svs	8acab32c1fbb84aba6e6df336470d81c	277231062	released
2f21d4ce-cc8c-4ccb-b91e-3780cce55249	TCGA-AF-2693-01Z-00-DX1.620a9998-65df-4024-b719-f2384b4e7d36.svs	e50fb9b8e5f481bb7231fad4c3dc2a22	147031181	released
d1ea00b1-8d1e-4f4e-af0f-30f17d329ef3	TCGA-AG-3906-01Z-00-DX1.c45a55f5-8fba-41c2-8bda-8fdc702d13dc.svs	796339955a2c236f97bd773f486e267b	222846256	released
d305b257-7bba-4957-9e6a-76778a2c9811	TCGA-BM-6198-01Z-00-DX1.8B67F38E-AF4C-4301-9EC5-0AB575F3E728.svs	642aa1da7fc2ff227b2a00335d608cba	1182401769	released
c94341f8-778b-4706-9719-553f353a443a	TCGA-AG-A023-01Z-00-DX1.396A4BCE-E238-4A0B-8F18-BC37E5D8EC78.svs	21bcccbaf5f8962e51a5f1cc88cf6664	749314716	released
a4270cea-28d5-4c47-ad14-1f537354692f	TCGA-AG-A015-01Z-00-DX1.F3BAA1C8-4378-4228-A9EE-B69CA9973730.svs	c0f3b1fe0eef031a9f5e9616299a20d4	871277972	released
242947d0-a9ff-49d7-888e-8195c86186fe	TCGA-AF-2690-01Z-00-DX1.22cb3fa6-519d-449f-b486-1f35c9089164.svs	889390a6c1d40e3d3542ab51d84769bb	722835723	released
efe6a14d-2f1a-4483-8d9f-2d9796108882	TCGA-EI-6506-01Z-00-DX1.5a936d3f-6209-4931-85b0-35431302fd71.svs	9af254f56385f0ae29996a0348bf4a1e	567125039	released
aeb49c5b-9913-48b6-ad9b-9d66ddd5a4e1	TCGA-AG-3890-01Z-00-DX1.662d0fee-4d6e-43c9-b7f4-767e36b22ae6.svs	9711437cb1fab16a834e78df80c75017	374851162	released
49dc9193-e2b5-4f24-a6af-4cb8980c1db1	TCGA-AG-3882-01Z-00-DX1.b5c38e5d-6f16-4fdb-b01d-6c206892add4.svs	7b8f4db588b236a2c28559b9f3c8d333	147274988	released
26ca2f88-3acf-4387-b143-1986f5ff36c3	TCGA-F5-6813-01Z-00-DX1.377f7b93-2607-4fd0-9ad7-a4f074bf949b.svs	366f756b43bd6b07061d9eafda6726e6	476406875	released
c2ea6889-ee07-4339-8474-a0cadb47b7ee	TCGA-AG-3896-01Z-00-DX1.53ea09cb-a2e9-49df-b633-23c83df27253.svs	41cc450168e76cec1ff0b6f49f44c5b5	287197250	released
18b6f428-76dc-41e9-b1de-dc3a4afd4f7b	TCGA-CL-5918-01Z-00-DX1.c3bac47e-2737-419a-ab97-5d3f923f8986.svs	7df6fa374c4a54fa8b5a280b49143d34	858206149	released
cd4da062-8649-484c-bdc6-ce94570dacb3	TCGA-DC-5869-01Z-00-DX1.ca8ffa5b-3881-4741-b0e3-5084dd9df536.svs	7fc75da0e9a98441804b18ca920424ee	1234123941	released
7d2955fd-c31d-4e26-93b0-a9e38195cf7e	TCGA-AG-3742-01Z-00-DX1.E662D7A7-1022-4120-BCB8-845732E07D63.svs	53da65b192427bc05b2d9c8fc8a269a1	8117692	released
2cd68fa7-8178-478f-bd58-aeaa0fe42380	TCGA-AG-3725-01Z-00-DX1.86CF8220-F410-49E4-A840-E42AE8C5D8B2.svs	d4264c8d91c228d2b32009fd430da30b	4970418	released
b97cc758-1f23-4f02-8160-432c1467f173	TCGA-DC-4749-01Z-00-DX1.aba764f5-9c10-49d4-b908-154c0268e6b0.svs	ebe816b2f101275a78d4880ee42d56a2	798770669	released
152f8b1a-282c-4ae5-824c-10c700f0d5c2	TCGA-EI-6511-01Z-00-DX1.91431e0b-91c6-4ab1-8ab6-e8967ff482ae.svs	a779af9c495282296adb2663857f8008	772345519	released
f1755d9f-844a-4a20-9748-a1f2bea401df	TCGA-F5-6465-01Z-00-DX1.e0c7afc7-1904-4dc4-8e8a-83b4290f445f.svs	18a2a369a1a2ff5fe3be7cb9083a2e05	462221053	released
9d647d80-da58-4cae-a67e-9a73a59cf0c8	TCGA-AF-6655-01Z-00-DX1.c7c5a2ca-1954-4c72-b99f-3b543566f325.svs	ccfc009c4be2083451e04d4da39ccad7	168694639	released
bbc9c4c0-bb05-4bd9-a705-517b3bf390c6	TCGA-AG-3885-01Z-00-DX1.85bc7cb5-ab71-4037-85fe-df76fea4e07f.svs	e3b5f7ceb294abb4e3a6256fbf27882f	166403080	released
c5498e48-1251-43dc-b4ad-8ff142c9439e	TCGA-AG-3727-01Z-00-DX1.58b4710b-0a54-4183-9e8e-92ec44a57b17.svs	364a92f9fda3fe34d7a5bda23530fc4e	114351286	released
c5948500-0434-4c30-9a10-a211fa323725	TCGA-AG-A008-01Z-00-DX1.0FFD2A0D-346F-4732-A724-FB0038347C08.svs	946e54f981d35db8fe6c52d5e95121b7	1018575464	released
2c0da95f-22b6-42c4-ad5d-1e509735b7f7	TCGA-AF-2687-01Z-00-DX1.bbcd88f6-11d5-4b57-9693-693124b2b7e7.svs	a14971966fac6442d49bf7f8850dfcd1	237001551	released
15390cdf-59a5-43c8-89d1-08028388b850	TCGA-AF-3400-01Z-00-DX1.b5c266c7-b465-4478-8058-cdf3f35dff38.svs	604df21eac8f070cfaf6cd2f4b356c89	358436805	released
a82ffdd2-f9e0-45b8-a502-429b3abf802d	TCGA-AH-6643-01Z-00-DX1.054a48b8-a5f3-4c9b-bd2e-5d48c55d57af.svs	dc0b49ff4c7417fb78db89f1b5d5635d	239290889	released
4f97d5d7-011f-4461-97ca-ed5f7513f852	TCGA-CI-6622-01Z-00-DX1.58a0f078-4076-4c27-aabd-7a169ead5356.svs	a6599f2afe4281cd3e458cf6ab76e663	169872925	released
9becaa03-ad09-4190-b4ff-d0e13a13c46e	TCGA-EI-6882-01Z-00-DX1.b4b4638d-be05-453a-9028-de170db5b51e.svs	b72edf22157089d2b5853ae4c85bdd58	323123119	released
35e53d2b-8e11-4e5c-ac45-87ea9a504c4b	TCGA-F5-6812-01Z-00-DX1.47a702ae-cfc6-48ea-8ac0-f9ec194cfb6e.svs	be507ee282e758b800d2bca742d47ac9	608073517	released
55881486-5ff4-404f-853f-b0d604ab512e	TCGA-AG-A00C-01Z-00-DX1.B0CCAC43-A39D-4C59-AFC6-003BF0958B45.svs	03b6865ace2d540b78eeb18cc8bac90f	832276316	released
6b4bffa6-10b6-48d4-b069-2e9c71b604d7	TCGA-AG-3892-01Z-00-DX1.571113b6-fd2b-4397-97dd-0c7563d8e3c5.svs	3d221f6a6a653cdcb8387903edc1a4fc	438264436	released
dcc94838-617f-4e8f-ba5e-e0f1c553df75	TCGA-AA-3552-01Z-00-DX1.84133d42-9a39-44b5-a1ec-a5382650c939.svs	6cea14c6d2bc32581944f89c23c9b866	288649760	released
20a11849-e57a-47ad-854c-757e17cc277b	TCGA-AA-3867-01Z-00-DX1.dbc11b4b-732c-4b0a-aaef-ba94b0218fe6.svs	92e09946b141030b1bf3b325dc5f834e	195279618	released
f77be3ea-4595-49a6-b41c-de074b132bf8	TCGA-AD-6895-01Z-00-DX1.7FB1FBC6-683B-4285-89D1-A7A20F07A9D4.svs	8215e85b50f8a6db314fe4a6b494e99d	41088411	released
20c54d6e-a4cb-4503-aafb-a70b8c342b9a	TCGA-AA-3560-01Z-00-DX1.7ca786bd-777e-4b33-8778-fc5e2b061ff1.svs	60f8aa474db0bb9606840ae721f682e4	198771958	released
c34291fd-7152-470b-a025-df01f9de4cd7	TCGA-CM-6680-01Z-00-DX1.68fe763e-d8f4-44ca-8604-4da4e57cee06.svs	c00ca5a1ac197266cab8e980eed455bd	989642281	released
ef52da91-023b-45be-ac86-22f4e051ff2c	TCGA-AA-A01D-01Z-00-DX1.A6FE424C-9BF8-4605-8A78-7BD7B83BEC61.svs	4918f190719586db6f82714ac7dd4e79	831954692	released
e21c8190-ca2b-424e-811d-98cd24814bda	TCGA-AA-A01X-01Z-00-DX1.7433F54C-2A79-467A-8FEA-638AE48F42A0.svs	f85442f5c1a548fa1537271989cef385	1196945248	released
85647bdf-5f5b-4bb5-b4f4-0c62d4a74457	TCGA-G4-6311-01Z-00-DX1.f1b98598-dbd8-4ba5-9ec7-5c93ccc82c81.svs	d1f191747672285eb38a76333c10f465	728849151	released
b7c23d21-c9b8-4d40-b32d-01a7081e5189	TCGA-AA-3675-01Z-00-DX1.9afbbb26-2574-46af-8154-5f39bab6f01a.svs	ed3533ce12164b7fbe87173999d4ce14	202032336	released
3c964c2b-607a-437e-8fe2-3998850f9689	TCGA-AA-3939-01Z-00-DX1.6ceb6e8f-a469-4f42-9597-8bf853d95640.svs	4984d5b4c1d36c8bbe3e19391e37db97	223274076	released
2078ca83-55e7-4f53-83d6-82e1682cb493	TCGA-G4-6307-01Z-00-DX1.fff548a0-8bc8-428e-a4ce-3a5d0b3f060b.svs	824a749ebde80308e80c5c77d84b4f3b	722061487	released
92b15918-9499-4664-a91e-c774ecfb2a22	TCGA-AA-3870-01Z-00-DX1.76e57cf5-6c8c-4b75-a8db-29d4522b66cb.svs	e176ce1525420ea708a784dd833cb7df	212693754	released
c0cfb588-39ba-48f1-a653-b3974026e011	TCGA-AY-4071-01Z-00-DX1.6C426E14-2DBD-4009-A6B5-B8B7B8F5888C.svs	69a75ab0ed488b80dc28b67f1c376f3d	112945741	released
aaeba14c-59c5-4123-bb25-e4d3d590bccf	TCGA-D5-5538-01Z-00-DX1.7187bda7-9217-4395-a5e9-647357bc1c3a.svs	1c109ae57910f520533b47023f85cb9d	952661967	released
8884689f-5d9b-4424-8ef8-850c58c0c747	TCGA-AZ-4315-01Z-00-DX1.1a2c2771-3e59-47c3-b380-42110c545e6b.svs	bccb49d75e2c9b24b91820308b596004	928770793	released
492e492d-6ab5-4fa7-97e1-9b1553d4337b	TCGA-AA-3526-01Z-00-DX1.82876320-2866-4ffa-81d7-3278f7150fc3.svs	229f6d193a2880e067e0d99d41a319c5	356122786	released
e5d2f743-a51f-4ba7-a23d-e87a069a7ee1	TCGA-5M-AAT6-01Z-00-DX1.8834C952-14E3-4491-8156-52FC917BB014.svs	6af6aff02d391d623297b524183d0c40	1766078883	released
a56ed047-d15e-4281-82b5-b1ab6e75b3f3	TCGA-CM-6676-01Z-00-DX1.dcc2bf23-ecaa-4952-8485-fc609af66298.svs	8a3e617beb0161b79ced1cb87836cded	560094523	released
69b4eafa-a83c-4e5a-8855-95de51585362	TCGA-AA-3688-01Z-00-DX1.642ce194-6dc0-4a96-aa79-674f48966df3.svs	d6ed143f3296241eaf54f182f4ba0403	306717586	released
2c2dc5d7-b7ff-4043-811d-3b24c1ae4184	TCGA-G4-6314-01Z-00-DX1.bea21980-9584-4382-9de3-4c5114edb10d.svs	e58b2e7b712ff1d66df041ab224b5804	740128083	released
e0057043-fae2-4b6b-8298-1d06e48100e3	TCGA-AA-3562-01Z-00-DX1.e07893e6-646d-41b5-be51-9c19d51f6743.svs	ee851ee5d5140ad73a12d38647ab7174	507082138	released
1e1d8d98-9965-4c8d-92dd-c88cfc6cce2c	TCGA-G4-6298-01Z-00-DX1.83055d52-71f7-46ec-be53-11d86b19b4cf.svs	cc867ab4c30c4f02feda07cdf4d9fa2b	1152726443	released
d82635df-31d1-4110-8acb-aadd88e9ba74	TCGA-AA-3976-01Z-00-DX1.d2519da8-bc55-4dde-9839-9fa51ecff1b3.svs	1b6ffeb1ae58e642bf74cfecc163b082	171826916	released
eb10274f-9337-4ef0-9762-5430ede6d6f9	TCGA-AD-6964-01Z-00-DX1.83AF88B9-C59B-48C6-A739-85ACB8F8ECA9.svs	79b4e25e233030ecdf3eb4e8fe2f9877	293608971	released
0ecb2d7b-0a69-46ce-80d6-1be65cec3cc7	TCGA-AA-3524-01Z-00-DX1.b1aae264-87be-4514-8f9d-25660b39caa7.svs	2be367752573aed43b3c62c0f90aabe9	218205050	released
0e5316aa-c726-46e3-881b-c2bf918c1231	TCGA-DM-A285-01Z-00-DX1.219e2829-8ffd-4b51-adce-cfd48293191b.svs	83303298a57a7e5f385b72f9d68e4a76	1513819103	released
f42d95c6-a82d-41fe-a76e-3248592e0bc3	TCGA-AA-3554-01Z-00-DX1.53ea377e-6671-47bb-a2b6-b136d9686144.svs	b30ac9fd0c931b9b5dce44874847028b	388479088	released
8b1a3ed9-480f-4dae-ba4f-393a839e62c4	TCGA-CA-5255-01Z-00-DX1.77310ae2-9c5f-48c4-9754-c5b30d287089.svs	f29005665faa147cf2a0884222c2c36a	546549735	released
ae0b360c-6eb7-49ae-8cdb-ccaacfec7cfe	TCGA-AA-3858-01Z-00-DX1.6336815f-9887-4f74-a15d-78e7f6cacb59.svs	28eb6fb92863985198c96c69a57040aa	76257166	released
c9352fff-715b-4e2e-a7c3-3afcd2536d20	TCGA-G4-6321-01Z-00-DX1.20bd4687-4b24-4666-a722-d42b9731136e.svs	d992cddcb41bbf5db7696238464846dc	553593089	released
42b1d9e6-a4c8-4625-b443-2bb2a5f69b02	TCGA-A6-2676-01Z-00-DX1.c465f6e0-b47c-48e9-bdb1-67077bb16c67.svs	f5ef4b33c21b4ed62f847429bb6bf4db	193490107	released
84ac5304-9d03-4e0f-93cd-5be1064a033a	TCGA-AY-A8YK-01Z-00-DX1.89E3C546-0425-449B-A6FB-1C35168EA7EB.svs	b1effb5068f42fc75d2d34e50dc9a3d2	605800784	released
39c5d9fb-92de-4cec-b690-92e27924f759	TCGA-AA-A02K-01Z-00-DX1.732DD8F9-A21A-4E97-A779-3400A6C3D19D.svs	5713131cca5c85f9662dc6fe23d3b564	1037402762	released
3058f5a6-b21a-4424-bd13-58fed2f4f959	TCGA-AA-3522-01Z-00-DX1.bd54ca55-9036-4167-b8b9-14f4209b7e4d.svs	865b4ae4cc023ea8e608602280c7f24b	200704956	released
06a6a408-3198-4911-bdea-8e56cd0554a3	TCGA-CM-5863-01Z-00-DX1.2dceed07-9373-4103-be16-533dac9f283b.svs	c980a718a947c487069cfd4f37b64df6	569596907	released
2e5f3ab3-6945-4600-8720-122c77dd28e4	TCGA-AZ-6603-01Z-00-DX1.e39d6a8c-a738-4d63-b094-11be49fac828.svs	36411fa8ec6d1a5ee322df8946a8cd34	691887763	released
1badcce0-68c4-44b0-9b4e-acbb94c3fe3b	TCGA-F4-6703-01Z-00-DX1.28225f5d-d880-4605-831f-f22ec0272cde.svs	2e1a413e95d956bfcaeef3d424352063	370647653	released
3962ba26-19f7-46be-af73-e39b37a51c64	TCGA-AA-3712-01Z-00-DX1.00E0ACE2-8CC5-4063-9C65-3CDD7F21B189.svs	0eafd121078c0d89769e4da2203b09d3	8597952	released
9b05cf34-c548-482f-9e41-a77e2ba5a253	TCGA-AA-3510-01Z-00-DX1.B4FCE76A-3B60-4D7D-9F3E-973AE17EA8E2.svs	689522752425b575316f1d26f7ad3bab	9950312	released
91b1621c-62be-4bc3-8b7e-1cae7f38467d	TCGA-AA-A00D-01Z-00-DX1.A4358CDC-9B7E-4802-BF1C-741F533BBD96.svs	d3c6ea55bbbbbffffae50f5ab1806e9c	676981030	released
2c8b6894-a7b0-4a08-94ea-26bedbb0dffc	TCGA-CA-5256-01Z-00-DX1.67cc2ca1-40df-4e76-be88-dfd93e20e017.svs	f8309d55b4df8ff81d1182b265b4f2a2	325064995	released
fac4903a-786f-4976-a7c4-6fce3f27e83f	TCGA-AA-A03F-01Z-00-DX1.8E1A83FE-2C85-4444-A8FC-D0691817968A.svs	d6318aa3639258c7cb36432dfac2d8af	665111554	released
03e74334-057d-47f1-9651-4a270ca1f943	TCGA-CK-4950-01Z-00-DX1.03dcc4c2-2b63-45a2-8561-bf18193202b5.svs	a462bb3c46235080a172fe6bca1dd4c4	684652353	released
600dc15d-8c77-4eba-a62a-47551d2213d6	TCGA-QG-A5YX-01Z-00-DX1.28125B5A-B696-44AE-8A86-72E2CF7B9A6A.svs	c08ce8883ce2bd7d67c366623ca82d81	1271440499	released
3f7b713c-e8b9-480d-a006-69ff3df858ff	TCGA-QG-A5Z1-01Z-00-DX2.2CE72B6A-557F-43BD-BA4C-B252E14E46EF.svs	104e4c21db218eaaff15c64b586eb023	1512832207	released
ec1f4d29-4b67-420f-9bba-9138b5d64d4e	TCGA-AA-3544-01Z-00-DX1.96850cbf-2305-4b65-8f06-db801af51cc3.svs	32f627f5a4f2ce15062628d6bf5fae75	361541756	released
5fb8d491-f1b7-4284-b982-a965b12edcd3	TCGA-AD-A5EJ-01Z-00-DX1.FA56CEAF-8B70-45EF-A2C9-8AA7BEB3D88A.svs	5ba8fb9f633a52ad3dcb2482b75b07c3	149648896	released
a1c865f1-70bd-417a-ad95-b7cb28601bb3	TCGA-CM-5344-01Z-00-DX1.586a3060-8c97-4619-b5b0-ad2d0d2b62cb.svs	68fecd48c0a31f94ddc8635ea844aacd	1003492961	released
d101e777-82d9-4e5a-b6bf-62392a0511eb	TCGA-A6-6140-01Z-00-DX1.f34d99be-25dd-4811-9155-0dbb53e849ac.svs	4691cc35c25895cceca7491f01fb4fb3	273385337	released
95f9ca4b-edc6-43cd-8d05-ff92a4ddca49	TCGA-AZ-4684-01Z-00-DX1.1c29deb2-b0e2-4788-a3e8-83ecab7f9208.svs	588dfccaef03769a74a2b49ab2e2700f	829664311	released
86901b57-8a9d-45de-bdb4-4ce5501704ee	TCGA-QL-A97D-01Z-00-DX1.6B48E95D-BE3C-4448-A1AF-6988C00B7AF1.svs	9244f2e801e50611d13e2591139ae128	1560348469	released
363a0302-d11f-423a-adc6-e324dd65312b	TCGA-A6-6648-01Z-00-DX1.88b9a490-0bed-43f3-bd74-1bf2810f6884.svs	c2d5d1773a2d3619ba2a75254a7fae85	92767481	released
83e92efd-308c-424d-a818-6400ff676b16	TCGA-AA-A01C-01Z-00-DX1.C69C8FC3-04A2-46B8-8577-7A7F082248CB.svs	5a41f6b7a70b5ee2d85fb7e7970147c5	465560132	released
13ea8b59-6628-4faa-8047-6628704c4636	TCGA-AA-3986-01Z-00-DX1.db60e495-c0eb-416c-b65b-55ce62ed10b0.svs	67ab4b2b5a07ff03fc09f7471184e48c	668432404	released
8a78f6fa-6940-4692-8992-104378fc3ee8	TCGA-AA-3558-01Z-00-DX1.c4af1f52-2e81-4d66-9561-ce446dcace03.svs	0fc3d689f26cff315501f92aeaec2d78	460745654	released
bffacf34-4942-496d-9c5d-d36294d80a9d	TCGA-AA-3844-01Z-00-DX1.bf88ce1f-0601-40c8-813e-4e3df51bd2f0.svs	f862d5ed5cee7403c50100a6c460ae66	279867456	released
a661753c-59b0-4e68-87c9-ac2dd5d17051	TCGA-QG-A5Z1-01Z-00-DX1.F3157C57-0F35-42D3-9CA5-C72D93F1BF89.svs	df070b04ee1b82d0808919b9011b93e1	877640615	released
337025b3-97a6-4913-a4d2-3494f810884d	TCGA-AA-3695-01Z-00-DX1.be93a101-7b57-4140-bd82-86c65e65ca27.svs	d9a8e1ff12d24d97efdd7c8010440fca	412433004	released
ef497638-68a8-40f4-b321-61bd559c010b	TCGA-G4-6627-01Z-00-DX1.f23c6977-d0cb-4bc8-b373-4b1b73c331cc.svs	ba32875453b4f63b75eed38e8c41c9fe	900624421	released
8d11f723-0be2-4f35-b83a-1d674410e9e5	TCGA-AA-3866-01Z-00-DX1.f93457c3-abaa-4268-84e2-394d7c1aa523.svs	c2b8345f171925d90ac7aead760656e4	846678230	released
f8ec6630-7642-4e41-9975-7f171710fde2	TCGA-AA-3833-01Z-00-DX1.d27bd30c-bba2-4621-8157-feb28ba2e241.svs	565896dfee0a7efed0565fb4058ce03c	406575192	released
2678c27a-d474-4960-bb99-b4135a8e0353	TCGA-CM-5862-01Z-00-DX1.df57752c-5937-40f2-a48f-37a147a82139.svs	78b22f0a44b5779b4d0867ba26af6edf	648648245	released
09b18cbc-7c10-4b9f-af6b-4dd8c2e8218a	TCGA-A6-6654-01Z-00-DX1.ed491b61-7c44-4275-879b-22f8007b5ff1.svs	eb104314956b3e95561d9443f91d5453	348456783	released
645ac325-9832-46ab-9832-9652bf6add98	TCGA-CM-6674-01Z-00-DX1.4a08b16a-788e-43dc-85d2-baff6e911de2.svs	64b00c4b881d6c419da6ddf80b24bdd2	1104971675	released
e1a7d9a2-48db-41f7-8548-ca8ac936d22d	TCGA-DM-A28H-01Z-00-DX1.daf607db-57d0-4685-8dd1-f6d0a9ee0435.svs	76539e406222d93221fd5a0d830b8f3a	1283222375	released
e2663d91-94f9-48dd-8680-3803ede25421	TCGA-AA-3984-01Z-00-DX1.d0cb7571-c612-4410-ac03-ebe800ad6767.svs	d09ff8f062d669ccbec767ae9dbd0e20	383356784	released
bb9f6b33-f007-4915-9b73-05f847db0964	TCGA-T9-A92H-01Z-00-DX2.43894C88-2096-4932-9E9D-17BDCACF988C.svs	577adb75be53d83868dd3d69dcca6d77	648256730	released
aa80bf43-a394-4d17-a14c-f8d67a9e7af6	TCGA-G4-6586-01Z-00-DX1.f19ef98f-9540-4b8d-bd13-5891e79b2576.svs	a9ef7f89c61ab9ad3d37e39a33ee2a44	676419285	released
cdcd8072-7739-496e-ac05-6df73e3cd940	TCGA-AA-3511-01Z-00-DX1.F66F89C7-147D-4EE9-A482-61C3033EF443.svs	e5bfa77c987236ab2579f00ddaaa3394	10442472	released
5f4f67bf-5b13-4aa4-929b-9aa096bb89d5	TCGA-AA-3697-01Z-00-DX1.AAB8DB74-F76D-4D0A-A50E-E7F97504A3C4.svs	822740217a3c8b6cc37f481b5d6907f8	10081986	released
5783bad7-1d94-4257-a234-af0330b96ad9	TCGA-AZ-4616-01Z-00-DX1.0a0f6eaa-4db6-4479-a9df-f09387f555b1.svs	cd3aa1c6f793431275f8ac9d6b3bd576	785672629	released
227fecea-0d2a-4eaf-b32a-1129887d6926	TCGA-AA-3561-01Z-00-DX1.1b5a2925-53f9-470f-a62c-cc2e5d5abb58.svs	0671eb70be5ee24bc5d5ad9f3d2889ba	484855906	released
d74e8e4d-25c4-4e11-911c-9e77abb72854	TCGA-DM-A28K-01Z-00-DX1.766edac4-a5c8-45ef-aff6-73e308c1f442.svs	72b10ac65f6a230e7603574cb4ff05e0	1688054259	released
0595727b-58bb-45e8-8a54-ce1e8e9df83a	TCGA-T9-A92H-01Z-00-DX1.9BA130C5-CAEF-4452-BB1F-61963B0DA3C5.svs	4fa21a93270bc82721a8e1cc55506c80	718633496	released
15d3e243-669f-40e8-8c9c-8d039929172c	TCGA-AZ-6599-01Z-00-DX1.9d6aae3d-6934-4e96-8699-db41e1194f29.svs	83f2317ec0ac1c57539d49bbf07332e5	476609419	released
940f86d9-850e-4959-b3e7-ea63b1d2588a	TCGA-F4-6809-01Z-00-DX1.5ab8333f-0c77-4685-8701-4130a93e6f3a.svs	2ff187413ea759bfbe1fa25c92fe5ad1	530791857	released
d65c5d21-6333-4a9e-9a2a-139a122a3c8a	TCGA-AZ-4313-01Z-00-DX1.5e7ecf69-d1fd-4997-9dcc-ab8e9f10b423.svs	4e9750d2fd3ce0704429cb413feeed12	664882033	released
2db970a8-1f49-4b6e-b8be-639cef516156	TCGA-CM-5341-01Z-00-DX1.af4f75ff-3971-4639-8ef4-918ef4b29df0.svs	c5d98952cd1089c5fea5164240dd4475	599301711	released
8780a5fa-9824-457f-9f2c-5b2d00f7063d	TCGA-F4-6807-01Z-00-DX1.84bfb631-af3d-45e7-a7db-730844a53625.svs	cfdfc0af520d8c0d5e7a42bd7426a932	729259219	released
ac5cf94c-5829-4da1-80be-8d24eb798058	TCGA-AA-3862-01Z-00-DX1.67a0bc0d-1fe0-4c90-bb2d-5b12224cc846.svs	c1a690f05869bee51882d35bd0718ec7	261221416	released
56b13994-61dd-4f3b-b26f-faacf93a339d	TCGA-AD-6965-01Z-00-DX1.0330727c-42f5-4a08-a35d-af81eda1d0f1.svs	f20ab48932746f68fb7069d8651b854a	81686773	released
a8903dd1-b3ec-4b10-89f3-142fab914157	TCGA-NH-A5IV-01Z-00-DX1.1A6F9F12-C00E-47F2-9400-541BA230EFBE.svs	66b04c9fd051644e030620ff438914cc	1564882941	released
10efa9de-0389-4ecf-8297-cce33b2dc6c9	TCGA-A6-4105-01Z-00-DX1.228b02a5-04fa-4392-bf03-b297c19665c3.svs	2da9e4b84c4ba902dd18e24721080cff	420811207	released
f373057a-ac13-4a03-9194-58c2c67ccee5	TCGA-A6-2680-01Z-00-DX1.7b77c0fb-f51d-4d16-ae77-f7615b1d0b87.svs	27099598b0a39fb2a54f13872b99e540	172748717	released
b9a36eb1-ce20-4166-8cb8-a00782229e61	TCGA-T9-A92H-01Z-00-DX3.1DE7D5ED-60F7-4645-8243-AB0C027B3ED7.svs	9c0b1b98e8ba5faa7bb1fae218701d6f	625728508	released
5af6b02b-f142-41f7-a1a4-1fd61dc73f3e	TCGA-AY-A71X-01Z-00-DX1.68F9BC0F-1D60-4AEF-9083-509387038F03.svs	529813f3f323a7f80739fb3740212c31	2153405756	released
3da5c30e-042f-4dca-965e-0852ca2d8987	TCGA-AA-3811-01Z-00-DX1.369d7946-911e-4e97-8ae7-32ef12b6b106.svs	f7d531a7bd252df867122f1e9d740446	300952708	released
3f582038-6f0c-460b-9ff5-d0a46282e31d	TCGA-DM-A0XF-01Z-00-DX1.6FD3D3CF-A1E2-4F4E-BF02-F81B1A1061CC.svs	d7f48194c78fa595e19d44685211b8a5	1198277401	released
c78c413d-d6e8-434f-811c-069ce6162bf1	TCGA-CA-6716-01Z-00-DX1.fd53102c-7f2b-47f1-b4d1-5693e81a0478.svs	7cdd6dec650cc2642715c628dfb3b182	685217797	released
4a644f46-af06-44ac-a7c6-f13258d70357	TCGA-AA-3971-01Z-00-DX1.348b1114-a9d5-4a37-8dfd-3bc8738fec35.svs	0a96825b278ba18ccb01eac5c5627af9	547416550	released
cd7bddd5-0f09-4891-a11a-b18cae6b9b53	TCGA-AA-3819-01Z-00-DX1.cd674efa-b953-4721-9468-ec6ad8b6f567.svs	25be495b11fe29fefab7d3d94ca7fc5b	237808674	released
74a7137c-ea54-477d-a505-2cf147f3cf24	TCGA-AA-A029-01Z-00-DX1.36BA3129-431D-4AE5-98E6-BA064D0B5062.svs	6906bf8d08a47ad5d56b1a617834d563	1404898144	released
0dc16a72-93b4-4c47-b58b-dec3979085b9	TCGA-CK-5912-01Z-00-DX1.23a955f3-a1ed-4cb3-8e49-cbb3f789f3f5.svs	2c911bb3d50a2a69c0b9237299a0b98c	1081516431	released
263abaf6-c5a1-4215-8dd5-a8b2a7bfd745	TCGA-3L-AA1B-01Z-00-DX2.17CE3683-F4B1-4978-A281-8F620C4D77B4.svs	403aa378ff8655f8328d314b758c9756	739685437	released
9c45927e-dd3f-46a7-9773-3ef6874ad7d0	TCGA-D5-6529-01Z-00-DX1.3b2ef23a-29b5-4a22-893c-6114d8244e68.svs	f95553420b0989a7d763b4ca5077c90f	657402683	released
